longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.3397784350033481,1.0260120940506219,1.8593082584531955,-0.4442005927026159,-0.27930282258666145,-0.41986339994533955,-0.27009092435347015,-0.9309431712384327,-0.44654154699075593,False,False,True,False
-1.3397784350033481,1.0260120940506219,1.7798026590899927,-0.7806405627853004,-0.5371651096964186,-0.7995601096511796,-0.6542619205209603,-1.3562763029834206,-0.49321892752905105,False,False,True,False
-1.3397784350033481,1.0306908994239763,1.6207914603635873,-0.8835570419738308,-0.7974150105757105,-0.8482391749980822,-0.8121404120966411,-1.4924708401235212,-0.7629104595280897,False,False,True,False
-1.3397784350033481,1.0306908994239763,1.8593082584531955,-0.774179438531312,-0.7974150105757105,-0.8438138054210911,-0.7884586383602891,0.0460249439498761,-0.1578333044020416,False,False,True,False
-1.3397784350033481,1.0260120940506219,1.8593082584531955,-0.5466555630158614,-0.5371651096964186,-0.672994539749233,-0.5411156682250556,-0.45216860120749447,-0.1958667255813932,False,False,True,False
-1.3397784350033481,1.0260120940506219,1.8593082584531955,-0.4483541725801799,-0.27691520881712667,-0.6216602526561357,-0.30429793086153434,-0.6278815378636505,-0.21401904023517462,False,False,True,False
-1.3397784350033481,1.0260120940506219,1.7002970597267901,-0.6934153853564563,-0.5109013582315359,-0.711937792026755,-0.5095399699099195,-0.9685249074669463,-0.5580486227211277,False,False,True,False
-1.344766490531226,1.021333288677271,1.143757864184371,-0.7478734326400732,-0.5347774959268838,-0.7632720791198523,-0.6437366877492482,-1.1209455424215862,-0.6012684195158454,False,False,True,False
-1.3397784350033481,1.021333288677271,0.905241066094763,-0.9246313318741859,-0.8141283069624541,-0.8827570576986131,-0.8884483496915536,-1.5314134748784154,-0.1690704515686682,False,False,True,False
-1.344766490531226,1.021333288677271,0.905241066094763,-0.7760254740324515,-0.38435782844619215,-0.6375915831333038,-0.3832371766493748,-1.0999039575136997,-0.8173674034894339,False,False,True,False
-1.344766490531226,1.021333288677271,-0.6053653218060885,-0.799100917796696,-0.19812395442247865,-0.6066139960943658,-0.15694467205756552,-1.5464880431706325,-0.3039162175681875,False,False,True,False
-1.344766490531226,1.021333288677271,1.143757864184371,-0.3505142910197833,-0.1909611131138743,-0.31807989967454325,-0.23851522603833397,-1.2414897465083086,-0.9790094435016782,False,False,True,False
-1.344766490531226,1.021333288677271,0.9847466654579656,0.27390721724067224,0.7569215533914367,0.47671647635306613,0.5850842383481346,-1.4475611887529574,-0.9470267938735871,False,False,True,False
-1.344766490531226,1.021333288677271,1.8593082584531955,-0.46035340333758706,-0.1909611131138743,-0.22868743421932217,-0.25693438338883007,-1.3760093316159407,-0.8891122661686653,False,False,True,False
-1.3497545460591107,1.021333288677271,1.8593082584531955,-0.6726474859686362,-0.7186237561810626,-0.6367065092179056,-0.6963628516078085,-1.1863733561898897,-1.0334663874630226,False,False,True,False
-1.3497545460591107,1.021333288677271,1.8593082584531955,-0.7764869829077364,-0.6995228460247842,-0.7473407486426842,-0.7305698581158727,-1.2902727244539558,-1.0714998086423742,False,False,True,False
-1.3497545460591107,1.021333288677271,1.8593082584531955,-0.6412648824492637,-0.5920802263957188,-0.7066273485343657,-0.6279488385916802,-1.240861639496133,-1.0334663874630226,False,False,True,False
-1.3497545460591107,1.021333288677271,1.8593082584531955,-0.5254261547527564,-0.4798623792275837,-0.6128095135021534,-0.6674184614856004,-1.6012380377319488,-1.0524830980526982,False,False,True,False
-1.3497545460591107,1.021333288677271,1.8593082584531955,-0.5725000600318152,-0.46553669661037494,-0.3065739387743663,-0.5095399699099195,-1.391921375924392,-1.0957028948474161,False,False,True,False
-1.3547426015869957,1.021333288677271,-2.11597170970694,-1.1396944677569445,-1.177045599931742,-1.1739463758646305,-1.159473093563139,-0.6877087307733873,-1.27117526983397,False,False,True,False
-1.3547426015869957,1.0260120940506219,1.8593082584531955,-0.6952614208575958,-0.7759264866498975,-0.7668123747814453,-0.8174030284824972,-0.25305867834779316,-1.1354651078985563,False,False,True,False
-1.3547426015869957,1.021333288677271,1.6207914603635873,-1.150309171888497,-1.2104721927052289,-1.1810269671878162,-1.2489375721226916,1.1734770308052827,-1.1415158794498168,False,False,True,False
-1.3547426015869957,1.01665448330392,1.7002970597267901,-0.861866124835441,-0.826066375810128,-0.9234704578069317,-0.9884380610228182,-1.5573228891306636,-1.0455679305655434,False,False,True,False
-1.3597306571148735,1.01665448330392,1.8593082584531955,-0.6477260067032522,-0.713848528641993,-0.7960198139895868,-0.8910796578844816,-1.405582703439214,-1.132007524154979,False,False,True,False
-1.3597306571148735,1.01665448330392,1.5412858610003846,-0.8304835213160685,-0.8451672859664063,-0.9101943490759583,-0.95949367090061,-0.6713256062058042,-1.1544818184882322,False,False,True,False
-1.3597306571148735,1.01665448330392,1.8593082584531955,-0.7464889060142186,-0.780701714188967,-0.7225586790115338,-0.8174030284824972,-1.4183018704357722,-1.1121264176294088,False,False,True,False
-1.3597306571148735,1.01665448330392,1.5412858610003846,-0.5411174565124427,-0.4344977176064227,-0.5597050785782597,-0.43586334050793507,-1.6073097388496473,-1.0602626614757475,False,False,True,False
-1.3547426015869957,1.0119756779305655,1.8593082584531955,-0.7386432551343755,-0.6971352322552494,-0.8216869575361354,-0.9226553561996178,-0.6631602150475199,-1.0870589354884725,False,False,True,False
-1.3547426015869957,1.01665448330392,-0.20783732499007498,-0.8581740538331618,-0.91679569905245,-0.9101943490759583,-0.975281520058178,-1.1015265672951537,-1.0766861842577402,False,False,True,False
-1.3547426015869957,1.01665448330392,1.3822746622739792,-0.7811020716605853,-0.5705917024699056,-0.7420303051502948,-0.5805852911189758,-1.6476132721309225,-0.9669079003991572,False,False,True,False
-1.3547426015869957,1.01665448330392,1.6207914603635873,-0.8230993793115102,-0.792639783036641,-0.7615019312890559,-0.9094988152349777,-1.1129895202673605,-1.1415158794498168,False,False,True,False
-1.3547426015869957,1.01665448330392,1.3822746622739792,-1.2070747635485384,-1.2701625369435987,-1.2412119934348957,-1.2910385032095397,-1.7673200002014104,-1.2063455746418934,False,False,True,False
-1.3547426015869957,1.01665448330392,-0.6848709211692913,-0.8272529591890743,-0.8953071751266368,-1.0004718884465775,-0.95949367090061,-0.7293208203300284,-0.6012684195158454,False,False,True,False
-1.3497545460591107,1.01665448330392,-0.9233877192588994,-0.6417263913245487,-0.17663543049666558,-0.5827170003786136,-0.1543133638646375,-1.5452841713972956,-0.25551004515810366,False,False,True,False
-1.3497545460591107,1.01665448330392,0.5872186686419522,0.13222399252821115,0.062125946456813276,-0.16319196447985324,0.029878209640323516,-0.7484780842013876,-0.9072645808224468,False,False,True,False
-1.3497545460591107,1.01665448330392,-0.7643765205324939,-0.6555716575830953,-0.6995228460247842,-0.619005030909941,-0.7647768646239369,-1.4474041619999136,-0.8536720327969969,False,False,True,False
-1.3547426015869957,1.01665448330392,-0.4463541230796831,-0.40727988267982473,-0.38674544221572693,-0.3242754170823309,-0.45428249785843117,-1.6088800063800868,-0.8173674034894339,False,False,True,False
-1.3497545460591107,1.01665448330392,-0.9233877192588994,-0.786178669288719,-0.589692612626184,-0.7181333094345427,-0.5490095928038397,-1.2438451478039676,-0.3851694355422568,False,False,True,False
-1.344766490531226,1.01665448330392,1.8593082584531955,-1.1156960062421302,-1.1460066209277897,-1.095174797394188,-1.162104401756067,-1.4183018704357722,-0.8173674034894339,False,False,True,False
-1.3497545460591107,1.01665448330392,1.8593082584531955,-1.0556998524550945,-1.0481144563768634,-1.0801285408324182,-1.0805338477752986,-1.2329579595929219,-0.8173674034894339,False,False,True,False
-1.3497545460591107,1.01665448330392,1.8593082584531955,-1.0344704441919896,-0.8881443338180325,-0.9509077491842768,-0.9016048906561936,-1.6063152360803692,-0.6012684195158454,False,False,True,False
-1.3497545460591107,1.01665448330392,0.5077130692787494,-0.7751024562818817,-0.8403920584273368,-0.8438138054210911,-0.8647665759552015,-1.0822122766707507,-0.7629104595280897,False,False,True,False
-1.3497545460591107,1.01665448330392,1.8593082584531955,-0.8558665094567374,-0.9382842229782631,-0.9234704578069317,-1.0068572183733142,-0.7684204818379666,-0.9409760223223266,False,False,True,False
-1.344766490531226,1.01665448330392,0.905241066094763,-0.8064850598012542,-0.20289918196154824,-0.7420303051502948,-0.30956054724739035,-1.5175951206105498,-0.7629104595280897,False,False,True,False
-1.344766490531226,1.01665448330392,-1.4799269148013183,-0.8087926041776786,-0.44882340022363143,-0.773892966104631,-0.4411259568937911,-1.6311778053123247,-0.3851694355422568,False,False,True,False
-1.344766490531226,1.0119756779305655,-1.4799269148013183,-1.1641544381470437,-1.1794332137012766,-1.1465090844872854,-1.2068366410358433,-1.5201075486592526,-0.6012684195158454,False,False,True,False
-1.344766490531226,1.0119756779305655,-1.002893318622102,-0.7538730480187767,-0.3437683943641008,-0.549084191593481,-0.3569240947200946,-0.9330368612790184,-0.3851694355422568,False,False,True,False
-1.3497545460591107,1.0119756779305655,1.8593082584531955,-1.1683080180246077,-1.2056969651661593,-1.0880942060710022,-1.2199931820004835,-1.636412030413789,-0.3851694355422568,False,False,True,False
-1.344766490531226,1.0072968725572147,-0.12833172562687228,-0.7257210066263985,-0.4512110139931662,-0.6216602526561357,-0.5148025862957755,-0.6495512297837126,-0.1690704515686682,False,False,True,False
-1.344766490531226,1.0119756779305655,0.8257354667315603,-0.42112514893837144,0.20777038639843537,-0.08265023817861443,-0.0806367344626531,-1.0618511410260545,-0.24081531424789962,False,False,True,False
-1.3397784350033481,1.0119756779305655,0.5872186686419522,1.2467679263412195,4.634406315115933,1.8131780886043913,4.803071271611742,-0.9771090366333477,-0.6660981147079219,False,False,True,False
-1.3397784350033481,1.021333288677271,0.6667242680051548,0.4640488738580467,1.3108479479235076,0.3696225325898804,1.2692243685094184,-0.6626367925373735,-0.12066427915858437,False,False,True,False
-1.3347903794754632,1.01665448330392,0.030679473099533144,0.9361724532744887,2.096372878100453,0.782066977165455,1.9796775805999822,-0.7250287557468277,0.4385998913650629,False,False,True,False
-1.3347903794754632,1.01665448330392,-0.04882612626366956,1.4669076598521118,2.547631880542528,1.0113011212535963,2.629610704253202,-0.34476230212544756,0.5734456573645822,False,False,True,False
-1.3347903794754632,1.01665448330392,0.8257354667315603,-0.8184842905586613,-0.701910459794319,-0.9128495708221529,-0.7095193925724486,-0.3932835688160214,0.26312751637850895,False,False,True,False
-1.3347903794754632,1.01665448330392,1.8593082584531955,-0.21806124381302003,0.39400426042214887,-0.4650021696306492,0.30353426170483705,-0.6788105481008981,1.2355729442596575,False,False,True,False
-1.3397784350033481,1.01665448330392,0.4282074699155467,1.4969057367456295,3.2901797628678473,1.1228204345937731,3.3979526965881823,-0.5421449307016657,1.1119643254267648,False,False,True,False
-1.3298023239475785,1.021333288677271,1.8593082584531955,-0.5161959772470587,-0.7424998938764105,-0.6606035049336577,-0.6674184614856004,0.5518081155043699,0.9192040317223239,False,False,True,False
-1.3347903794754632,1.01665448330392,1.8593082584531955,-0.40128026730112115,-0.18141065803573514,-0.649982617948879,-0.19904560314441375,-0.37020063611856396,0.4524302263393725,False,False,True,False
-1.3298023239475785,1.021333288677271,1.8593082584531955,0.39389952481474355,0.5133849488988883,0.02090340992297833,0.5798216219622786,0.012368876547460625,0.5933267638901523,False,False,True,False
-1.3347903794754632,1.021333288677271,-0.04882612626366956,0.3274422467737194,0.7616967809305063,0.0881690274932437,0.8008515101682318,0.01566643836138311,0.15507802439171467,False,False,True,False
-1.3347903794754632,1.021333288677271,1.8593082584531955,-0.5554242316462743,-0.589692612626184,-0.7703526704430381,-0.6437366877492482,0.6361314818889596,0.4792265003520975,False,False,True,False
-1.3347903794754632,1.021333288677271,0.2691962711891413,0.5452744359081872,1.3418869269274598,0.34130016729713714,1.379739312612395,-0.6456255609576145,0.09889228855858163,False,False,True,False
-1.3347903794754632,1.021333288677271,-0.20783732499007498,0.6145007672009207,1.5758730763418691,0.29085095411943807,1.892844410233358,-0.4465156380979132,0.414396805160021,False,False,True,False
-1.3347903794754632,1.0260120940506219,1.8593082584531955,-0.11606778237505944,0.05496310514820891,-0.4260589173531272,0.05619129156960366,-0.3810354820785949,0.14729846096866547,False,False,True,False
-1.3347903794754632,1.0260120940506219,0.5077130692787494,-0.4681990542174302,-0.2578142986608484,-0.6597184310182596,-0.19904560314441375,-0.21155127329318144,0.3115336887885928,False,False,True,False
-1.3347903794754632,1.0260120940506219,1.8593082584531955,-0.6223430185625832,-0.5944678401652536,-0.7845138530894098,-0.5437469764179836,-0.3839143058844003,0.21212815616074204,False,False,True,False
-1.3347903794754632,1.0260120940506219,-0.04882612626366956,1.1050847016287584,2.898611104664142,1.0068757516766051,3.0611452478933967,-0.7605168019347556,0.09889228855858163,False,False,True,False
-1.3347903794754632,1.0260120940506219,1.8593082584531955,0.7211093173917302,1.3586002233142034,0.32359868898917254,1.4192089355063153,-0.41176038342419025,0.2337380545581009,False,False,True,False
-1.3248142684197006,1.0306908994239763,1.7002970597267901,-0.05191804871045978,-0.3270550979773572,-0.39862162597578205,-0.32797970459788645,1.038067627430402,1.0419482546193222,False,False,True,False
-1.3248142684197006,1.0306908994239763,1.461780261637182,0.2526778089775673,-0.19573634065294387,-0.2853321648048088,-0.033273186989948834,0.7382512136185279,1.214827441798193,False,False,True,False
-1.3298023239475785,1.0260120940506219,0.9847466654579656,-0.02376600731808152,-0.3103418015906137,-0.5543946350858703,-0.32008578001910243,1.0885255574085178,1.3747406899386485,False,False,True,False
-1.3298023239475785,1.0353697047973274,0.6667242680051548,-1.058468905706804,-1.1507818484668593,-1.1704060802030376,-1.1857861754924193,0.5694474540963043,1.1059135538755045,False,False,True,False
-1.3298023239475785,1.0306908994239763,1.8593082584531955,0.4160519508284182,0.09077731169123074,-0.21541132548834874,0.1509183865150122,0.6809364487574936,1.5770093389379276,False,False,True,False
-1.3298023239475785,1.0353697047973274,1.8593082584531955,-0.007151687807825499,-0.40823396614154006,-0.45969172613825987,-0.34376755375545454,1.7581923168898583,1.5908396739122372,False,False,True,False
-1.3198262128918157,1.0306908994239763,1.7002970597267901,0.14191567890919382,-0.1503716790317829,-0.3446321171364901,-0.049061036147516925,1.896689913074603,0.7618839713895514,False,False,True,False
-1.314838157363931,1.0306908994239763,1.2232634635475739,0.36759351892350484,0.14569242839053087,-0.055212946801269334,0.2614333306179888,1.1217105445518012,0.7368164892486151,False,False,True,False
-1.314838157363931,1.0260120940506219,0.905241066094763,1.0907779264949267,0.3295386886447096,0.17313612337147366,0.4114178976148856,1.925164097626569,1.7671764448346854,False,False,True,False
-1.309850101836053,1.0306908994239763,0.11018507246273586,-0.1922167467970662,-0.45359862776270105,-0.5101409393159589,-0.4069189503857269,1.1464160870307127,0.9027805089403311,False,False,True,False
-1.314838157363931,1.0306908994239763,0.4282074699155467,0.18945109306353744,-0.1097822449496915,-0.2481590603580832,-0.0043287968677406755,1.6636622115574131,1.0272535237091183,False,False,True,False
-1.3048620463081682,1.0306908994239763,-0.8438821198956966,-0.4663530187162906,-0.7783141004194323,-0.7853989270048081,-0.7989838711320011,4.043612022942209,1.6038056129506526,False,False,True,False
-1.309850101836053,1.0306908994239763,0.5077130692787494,0.10961005763925155,-0.18141065803573514,-0.30834408660516277,-0.14378813109292546,1.8905135274548752,0.9702033919400908,False,False,True,False
-1.314838157363931,1.0260120940506219,0.4282074699155467,1.1249295832660087,0.6017266583716755,0.18287193644085417,0.7061244152228233,1.5813801929623945,1.0912188229653004,False,False,True,False
-1.3048620463081682,1.0260120940506219,-0.04882612626366956,-0.6006521014241935,-0.8403920584273368,-0.847354101082684,-0.8095091039037131,2.2656504404768207,1.107642345747293,False,False,True,False
-1.309850101836053,1.0260120940506219,-0.20783732499007498,-0.4792752672242675,-0.74727512141548,-0.777433261766224,-0.7542516318522249,2.368293594716535,1.2459456954903898,False,False,True,False
-1.3048620463081682,1.0260120940506219,0.030679473099533144,-0.3860504744167198,-0.6326696604778101,-0.6721094658338347,-0.6016357566624,1.5584542870179807,1.3989437761436905,False,False,True,False
-1.3048620463081682,1.021333288677271,0.2691962711891413,-0.36574408390418467,-0.6493829568645537,-0.6951213876341887,-0.617423605819968,2.324326103864235,1.37301189806686,False,False,True,False
-1.309850101836053,1.021333288677271,0.6667242680051548,-0.6454184623268278,-0.8475548997359411,-0.8854122794448078,-0.8463474186047053,1.6441385519289513,1.3799270655540148,False,False,True,False
-1.309850101836053,1.021333288677271,0.8257354667315603,0.5272755897720766,-0.004727239090160803,-0.1375248209333046,0.006196435903971383,1.2843902607053108,1.346215624054135,False,False,True,False
-1.2998739907802905,1.01665448330392,0.11018507246273586,-1.0778522784687692,-1.1889836687794157,-1.1456240105718871,-1.1726296345277791,1.301244465532026,2.3878127268068323,False,False,True,False
-1.314838157363931,1.021333288677271,1.8593082584531955,-0.11652929125034432,-0.4846376067666533,-0.537578230693304,-0.3884997930352308,1.6637145538084277,1.0747953001833077,False,False,True,False
-1.309850101836053,1.01665448330392,1.3027690629107764,0.15529943629245563,-0.23871338850457008,-0.3127694561821539,-0.1885203703727017,1.5224951605709214,1.0065080212476536,False,False,True,False
-1.314838157363931,1.0119756779305655,1.7002970597267901,0.09484177363013509,0.16479333854680916,-0.14195019051029575,0.14302446193622814,-0.5147699334210074,0.08333316171248326,False,False,True,False
-1.314838157363931,1.0119756779305655,0.7462298673683575,-0.17237186515981595,-0.0023396253206260137,-0.4154380303683484,-0.028010570604092806,-0.41620947476043496,0.22509409519915735,False,False,True,False
-1.3198262128918157,1.01665448330392,1.8593082584531955,-0.30297887686543973,-0.4798623792275837,-0.5800617786324189,-0.49901473713820743,1.3846256713983522,0.5760388451722652,False,False,True,False
-1.3198262128918157,1.0119756779305655,1.8593082584531955,-0.20513899530504312,-0.1694725891880612,-0.2578948734274637,-0.09905589181314921,-0.320946577913785,0.17841671466086223,False,False,True,False
-1.3198262128918157,1.0119756779305655,1.8593082584531955,-0.1576035811506995,-0.171860202957596,-0.3074590126897645,-0.14905074747878147,-0.44311339178196146,-0.06447854332545133,False,False,True,False
-1.3198262128918157,1.0119756779305655,1.8593082584531955,0.04315277959822746,0.011986057296582716,-0.2083307341651629,0.0456660587978916,0.34882486606958474,0.2830086229040791,False,False,True,False
-1.3198262128918157,1.01665448330392,1.8593082584531955,-0.27851890647534056,-0.47031192414944456,-0.588027443871003,-0.41481287496451097,0.1023975482926464,0.5449205914800684,False,False,True,False
-1.3198262128918157,1.01665448330392,1.8593082584531955,0.14606925878675783,4.7988448908774474e-05,-0.3419768953902954,0.06145390795545969,0.7718025965189138,0.8215272909662619,False,False,True,False
-1.3248142684197006,1.0119756779305655,1.8593082584531955,-0.27436532659777657,-0.11933270002783064,-0.560590152493658,-0.10168720000607721,-0.37480675420785253,0.5397342158647024,False,False,True,False
-1.3248142684197006,1.01665448330392,1.8593082584531955,-0.5512706517687103,-0.7329494387982712,-0.715478087688348,-0.7489890154663688,0.46816519838297077,0.9304411788889505,False,False,True,False
-1.3198262128918157,1.01665448330392,1.8593082584531955,0.1382236079069147,-0.3198922566687529,-0.3534828562904724,-0.30956054724739035,2.2402644487347185,1.5821957145532937,False,False,True,False
-1.3248142684197006,1.01665448330392,1.8593082584531955,-0.1442198237674377,-0.5825297713175795,-0.495094682754189,-0.6305801467846082,2.618646581319572,1.7568036936039533,False,False,True,False
-1.3298023239475785,1.01665448330392,1.8593082584531955,-0.06576331496900648,-0.5323898821573491,-0.41366788253755193,-0.44901988147257516,1.5612284263217568,1.2563184467211221,False,False,True,False
-1.3298023239475785,1.01665448330392,1.8593082584531955,-0.5249646458774716,-0.7114609148724582,-0.6960064615495869,-0.6358427631704642,1.1273635076613824,0.6935966924538974,False,False,True,False
-1.3248142684197006,1.01665448330392,1.8593082584531955,0.08607310499972219,-0.40823396614154006,-0.4800484261924191,-0.3832371766493748,1.9008772931557745,1.2243357970930309,False,False,True,False
-1.3298023239475785,1.01665448330392,1.8593082584531955,-0.24667479408068319,0.03347458122239581,-0.44464546957649,-0.03853580337580487,-0.5907708818942689,0.31758446033985327,False,False,True,False
-1.3298023239475785,1.0119756779305655,1.8593082584531955,-0.8027929887989751,-0.8785938787398934,-0.9385167143687015,-0.8489787267976333,-0.8803805567582877,0.038384573045976825,False,False,True,False
